Date,Time,AUDJPY,AUDUSD,EURCHF,EURGBP,EURJPY,EURUSD,GBPUSD,NZDUSD,USDCAD,USDCHF,USDJPY,SILVER,GOLD,NAS,DAX,CAC,FTSE,DOW
08/03/2010,09:30:00,78.423,0.91118,1.37242,0.83109,113.903,1.32277,1.59268,0.73272,1.02346,1.03759,85.841,18.14,1222.15,1822,6758,3764,5863,10676
08/03/2010,09:45:00,78.443,0.91168,1.37267,0.83047,114.017,1.32295,1.59422,0.73233,1.02319,1.03606,85.827,18.135,1223.55,1822,6760,3754,5862,10684
08/03/2010,10:00:00,78.562,0.91224,1.37185,0.83033,113.843,1.32396,1.59418,0.73277,1.02273,1.03591,85.748,18.12,1225.55,1823,6763,3752,5867,10681
08/03/2010,10:15:00,78.462,0.91322,1.37222,0.83067,113.72,1.32452,1.59518,0.73311,1.02275,1.03569,85.748,18.12,1227.75,1822,6763,3751,5872,10687
08/03/2010,10:30:00,78.25,0.91275,1.37264,0.8307,113.689,1.32532,1.59522,0.73279,1.02335,1.03546,85.835,18.155,1225.75,1822,6760,3755,5870,10685
08/03/2010,10:45:00,78.239,0.91166,1.3715,0.83011,113.558,1.32439,1.59524,0.73356,1.02331,1.03542,85.935,18.14,1225.2,1823,6763,3749,5867,10684
08/03/2010,11:00:00,78.093,0.91157,1.37171,0.83033,113.483,1.32472,1.59552,0.73366,1.02413,1.03627,85.839,18.11,1220.9,1823,6751,3748,5868,10681
08/03/2010,11:15:00,78.102,0.91074,1.37261,0.83004,113.544,1.32463,1.59502,0.73337,1.02481,1.03666,85.898,18.125,1220.2,1822,6761,3745,5872,10682
08/03/2010,11:30:00,78.137,0.91084,1.373,0.83016,113.71,1.32435,1.59368,0.73299,1.02515,1.03628,85.782,18.1,1223.65,1823,6723,3754,5876,10685
08/03/2010,11:45:00,78.283,0.91029,1.37143,0.83023,113.487,1.32335,1.59311,0.73421,1.02418,1.03667,85.919,18.1,1224.9,1822,6727,3753,5870,10681
08/03/2010,12:00:00,78.202,0.91096,1.37133,0.83014,113.556,1.32276,1.59397,0.7324,1.02449,1.03654,85.913,18.055,1224.25,1824,6727,3749,5876,10684
08/03/2010,12:15:00,78.206,0.91107,1.37154,0.82998,113.607,1.32314,1.59314,0.73089,1.02449,1.0372,85.988,18.065,1224.15,1824,6738,3750,5877,10690
08/03/2010,12:30:00,78.239,0.91113,1.37114,0.82964,113.69,1.32188,1.59369,0.73272,1.02381,1.03748,85.971,18.045,1226.4,1824,6735,3749,5880,10689
08/03/2010,12:45:00,78.392,0.91206,1.37223,0.82973,113.615,1.32262,1.59528,0.73314,1.02327,1.03647,85.926,18.055,1224.5,1822,6722,3737,5883,10695
08/03/2010,13:00:00,78.338,0.91239,1.37277,0.83004,113.606,1.32435,1.59426,0.7343,1.02332,1.03779,85.796,18.06,1225.75,1822,6715,3738,5875,10693
08/03/2010,13:15:00,78.387,0.91185,1.37315,0.82983,113.634,1.3232,1.59349,0.73515,1.02315,1.03782,85.858,18.045,1224.9,1822,6717,3741,5874,10691
08/03/2010,13:30:00,78.369,0.91163,1.37251,0.82978,113.43,1.32245,1.59208,0.73459,1.02357,1.03909,85.722,18.03,1226.05,1821,6723,3735,5877,10685
08/03/2010,13:45:00,78.289,0.91157,1.3729,0.82977,113.106,1.32122,1.59308,0.73489,1.02413,1.03863,85.838,18.09,1226.1,1821,6730,3739,5860,10683
08/03/2010,14:00:00,77.942,0.91119,1.37286,0.82957,113.228,1.32176,1.59231,0.73473,1.02698,1.03887,85.801,18.145,1229.1,1820,6728,3734,5869,10663
08/03/2010,14:15:00,78.104,0.90846,1.37163,0.82894,113.272,1.32006,1.58883,0.73377,1.02707,1.03971,85.853,18.12,1228.05,1820,6729,3739,5874,10658
08/03/2010,14:30:00,78.167,0.9097,1.37065,0.82956,113.495,1.31826,1.59046,0.7334,1.02415,1.03956,85.923,18.09,1226,1820,6735,3743,5874,10678
08/03/2010,14:45:00,78.406,0.91183,1.37095,0.82903,113.552,1.31877,1.59342,0.73352,1.024,1.03809,85.876,18.115,1228.45,1820,6730,3744,5875,10664
08/03/2010,15:00:00,78.44,0.91341,1.37172,0.82912,113.545,1.32135,1.59538,0.73334,1.02351,1.03846,85.749,18.125,1228.35,1818,6734,3737,5876,10675
08/03/2010,15:15:00,78.457,0.91419,1.37299,0.82859,113.695,1.32215,1.59478,0.73342,1.02325,1.03769,85.727,18.145,1227.6,1818,6732,3743,5879,10686
08/03/2010,15:30:00,78.548,0.91381,1.37322,0.82963,113.684,1.32335,1.59446,0.73338,1.02354,1.03894,85.73,18.175,1229.6,1818,6721,3744,5885,10689
08/03/2010,15:45:00,78.563,0.91421,1.3739,0.82925,113.501,1.32242,1.59418,0.73413,1.02188,1.03841,85.766,18.225,1227.65,1818,6728,3744,5882,10684
08/03/2010,16:00:00,78.387,0.9149,1.37403,0.82985,113.392,1.3232,1.59395,0.73432,1.0232,1.03847,85.77,18.225,1227.7,1819,6722,3746,5884,10697
08/03/2010,16:15:00,78.292,0.91417,1.3747,0.83035,113.4,1.32375,1.59382,0.73454,1.02438,1.0382,85.766,18.28,1226.5,1819,6724,3747,5885,10692
08/03/2010,16:30:00,78.294,0.91329,1.37413,0.83031,113.457,1.32356,1.59318,0.7346,1.02378,1.03854,85.768,18.255,1225.9,1822,6726,3745,5882,10694
08/03/2010,16:45:00,78.303,0.91324,1.37367,0.8301,113.398,1.32269,1.59289,0.7344,1.02365,1.03828,85.806,18.21,1226.35,1822,6730,3745,5884,10686
08/03/2010,17:00:00,78.341,0.91299,1.37345,0.83024,113.403,1.32271,1.5929,0.73502,1.02343,1.03797,85.836,18.2,1226.3,1823,6725,3741,5881,10687
08/03/2010,17:15:00,78.318,0.91337,1.37316,0.83033,113.405,1.32283,1.59271,0.73526,1.02376,1.03865,85.849,18.17,1218.8,1822,6723,3737,5880,10684
08/03/2010,17:30:00,78.354,0.91316,1.37316,0.8299,113.454,1.32201,1.59272,0.7349,1.02345,1.03881,85.842,18.16,1218.5,1823,6719,3744,5877,10686
08/03/2010,17:45:00,78.411,0.91358,1.37351,0.83003,113.498,1.32215,1.59258,0.73428,1.02353,1.03894,85.865,18.195,1217.99,1822,6736,3741,5875,10682
08/03/2010,18:00:00,78.459,0.91383,1.37375,0.83009,113.56,1.3222,1.59306,0.73409,1.0228,1.03969,85.846,18.205,1219.1,1825,6735,3736,5877,10681
08/03/2010,18:15:00,78.514,0.91409,1.37469,0.82981,113.488,1.32218,1.59308,0.7342,1.02261,1.03951,85.823,18.355,1217.85,1822,6736,3741,5878,10687
08/03/2010,18:30:00,78.44,0.91452,1.37453,0.82989,113.596,1.32224,1.59322,0.73427,1.02299,1.03929,85.812,18.41,1218.05,1824,6737,3754,5872,10690
08/03/2010,18:45:00,78.506,0.91378,1.37471,0.83006,113.589,1.32276,1.59319,0.73419,1.02323,1.03976,85.817,18.38,1218.65,1822,6738,3754,5874,10690
08/03/2010,19:00:00,78.49,0.91422,1.37456,0.82965,113.542,1.32199,1.59422,0.73382,1.02317,1.03896,85.838,18.34,1220.15,1820,6730,3761,5878,10711
08/03/2010,19:15:00,78.399,0.91433,1.37461,0.82973,113.55,1.32295,1.59495,0.73375,1.02328,1.0389,85.869,18.355,1223.8,1821,6716,3763,5871,10719
08/03/2010,19:30:00,78.356,0.91354,1.37478,0.82955,113.541,1.32325,1.59448,0.7331,1.02365,1.03914,85.852,18.365,1223.2,1819,6705,3756,5869,10696
08/03/2010,19:45:00,78.317,0.91317,1.37475,0.82951,113.577,1.32294,1.5943,0.73413,1.02371,1.03919,85.772,18.345,1222.55,1817,6721,3752,5874,10701
08/03/2010,20:00:00,78.365,0.91259,1.37508,0.82978,113.617,1.32318,1.59458,0.73313,1.02369,1.03913,85.784,18.345,1221.75,1818,6730,3749,5870,10706
08/03/2010,20:15:00,78.405,0.91295,1.37467,0.82964,113.598,1.32299,1.59468,0.73302,1.02387,1.03867,85.788,18.335,1219.2,1819,6722,3751,5877,10697
08/03/2010,20:30:00,78.382,0.9131,1.37438,0.82961,113.478,1.32314,1.59514,0.73317,1.02348,1.0392,85.773,18.34,1218.8,1816,6719,3750,5879,10704
08/03/2010,20:45:00,78.272,0.91297,1.37493,0.82928,113.462,1.32309,1.59522,0.73352,1.02324,1.03901,85.818,18.315,1220.2,1815,6722,3751,5878,10699
08/03/2010,21:00:00,78.29,0.91256,1.3748,0.82941,113.459,1.32319,1.5951,0.73332,1.02335,1.039,85.812,18.295,1220.35,1815,6737,3749,5880,10697
08/03/2010,21:15:00,78.273,0.91259,1.37468,0.82917,113.462,1.32295,1.59469,0.73387,1.02415,1.03924,85.743,18.29,1221.5,1809,6744,3748,5891,10696
08/03/2010,21:30:00,78.336,0.91226,1.37468,0.82923,113.508,1.32268,1.59459,0.73352,1.0238,1.03935,85.791,18.22,1221.15,1811,6747,3747,5902,10696
08/03/2010,21:45:00,78.322,0.91324,1.37461,0.82916,113.475,1.32251,1.59464,0.73386,1.02377,1.03933,85.784,18.29,1223.05,1809,6763,3747,5898,10697
08/03/2010,22:00:00,78.313,0.91258,1.37487,0.82936,113.385,1.32275,1.59453,0.73413,1.02391,1.03934,85.75,18.28,1222.8,1814,6770,3748,5900,10695
08/03/2010,22:15:00,78.258,0.91257,1.37474,0.82928,113.47,1.32257,1.59439,0.73424,1.02389,1.0395,85.813,18.29,1221.3,1815,6780,3748,5902,10698
08/03/2010,22:30:00,78.372,0.91267,1.37468,0.82918,113.434,1.32233,1.59444,0.73362,1.02408,1.03947,85.832,18.275,1221.25,1814,6778,3746,5910,10698
08/03/2010,22:45:00,78.297,0.91351,1.37458,0.82912,113.364,1.32233,1.59429,0.73312,1.02366,1.03939,85.866,18.285,1221.15,1814,6782,3746,5908,10699
08/03/2010,23:00:00,78.304,0.91269,1.37466,0.82941,113.471,1.32249,1.59418,0.73277,1.0236,1.03933,85.741,18.305,1221.05,1814,6789,3751,5904,10701
08/03/2010,23:15:00,78.342,0.91314,1.37448,0.82929,113.51,1.32232,1.59412,0.73248,1.02352,1.03984,85.637,18.31,1221.9,1812,6783,3745,5899,10699
08/03/2010,23:30:00,78.377,0.91293,1.37454,0.82912,113.52,1.3219,1.59412,0.73247,1.02361,1.03959,85.599,18.31,1222,1813,6782,3727,5904,10696
08/03/2010,23:45:00,78.406,0.91313,1.37459,0.82931,113.391,1.32229,1.5943,0.73382,1.02349,1.03956,85.586,18.325,1223.35,1816,6787,3731,5902,10697
08/04/2010,00:00:00,78.315,0.91308,1.37469,0.82925,113.298,1.3223,1.59399,0.73327,1.02371,1.03986,85.536,18.29,1222.25,1816,6797,3722,5898,10696
08/04/2010,00:15:00,78.174,0.91337,1.37474,0.82921,113.213,1.32199,1.59437,0.7335,1.02336,1.03969,85.46,18.285,1222,1820,6810,3722,5898,10695
08/04/2010,00:30:00,78.087,0.91287,1.37496,0.82922,113.138,1.32241,1.59479,0.73459,1.0239,1.03926,85.556,18.285,1221.95,1817,6804,3724,5900,10695
08/04/2010,00:45:00,78.008,0.91227,1.37494,0.82942,113.165,1.32295,1.59422,0.73462,1.02409,1.03957,85.543,18.305,1220.4,1820,6805,3733,5899,10694
08/04/2010,01:00:00,77.947,0.91144,1.37496,0.82945,113.08,1.32255,1.59449,0.73497,1.02452,1.03999,85.542,18.285,1220.65,1815,6801,3735,5898,10683
08/04/2010,01:15:00,77.89,0.91127,1.3748,0.82889,113.226,1.32188,1.5946,0.73516,1.02459,1.03944,85.49,18.305,1221.3,1816,6806,3728,5898,10682
08/04/2010,01:30:00,78.18,0.91127,1.37508,0.82951,113.172,1.32295,1.59532,0.73487,1.02353,1.03904,85.449,18.3,1221.05,1820,6823,3709,5883,10680
08/04/2010,01:45:00,78.115,0.91377,1.37478,0.82931,113.148,1.32321,1.59629,0.73507,1.02376,1.03893,85.497,18.305,1221.5,1817,6808,3713,5886,10681
08/04/2010,02:00:00,78.139,0.91317,1.37495,0.82891,113.112,1.32337,1.59542,0.73477,1.02358,1.03941,85.506,18.31,1221.25,1816,6827,3699,5886,10682
08/04/2010,02:15:00,78.175,0.91345,1.37516,0.82907,113.029,1.323,1.59512,0.73397,1.02341,1.03949,85.463,18.31,1220.95,1816,6826,3701,5880,10678
08/04/2010,02:30:00,78.103,0.91443,1.37496,0.82905,113.062,1.32266,1.59442,0.73413,1.02322,1.03925,85.37,18.3,1220.95,1815,6825,3698,5887,10680
08/04/2010,02:45:00,78.142,0.91403,1.37507,0.82966,113.091,1.32307,1.59474,0.73437,1.02354,1.03957,85.386,18.3,1221.7,1810,6819,3702,5890,10683
08/04/2010,03:00:00,78.176,0.91396,1.37514,0.82931,113.015,1.32275,1.59409,0.73463,1.02349,1.03969,85.346,18.3,1221.55,1813,6819,3701,5895,10670
08/04/2010,03:15:00,78.097,0.91428,1.375,0.82946,112.924,1.32249,1.59319,0.73376,1.02347,1.0397,85.357,18.285,1221.35,1815,6827,3702,5898,10668
08/04/2010,03:30:00,77.994,0.91374,1.37507,0.82999,112.846,1.32256,1.59275,0.73387,1.02398,1.03978,85.366,18.285,1221.35,1815,6826,3688,5898,10664
08/04/2010,03:45:00,77.974,0.91362,1.375,0.8301,112.745,1.32237,1.59451,0.73333,1.02383,1.03964,85.411,18.27,1220.45,1817,6828,3702,5904,10658
08/04/2010,04:00:00,77.863,0.91322,1.3751,0.82944,112.765,1.32278,1.59336,0.73278,1.02417,1.04027,85.376,18.27,1220.2,1818,6829,3696,5904,10666
08/04/2010,04:15:00,77.866,0.91232,1.37482,0.82931,112.765,1.32155,1.59279,0.73247,1.02528,1.04119,85.401,18.265,1221.05,1819,6832,3696,5908,10659
08/04/2010,04:30:00,77.875,0.91222,1.37536,0.8292,112.86,1.32095,1.59322,0.73269,1.0251,1.04165,85.367,18.255,1221.25,1818,6832,3697,5907,10658
08/04/2010,04:45:00,77.931,0.91222,1.3761,0.82905,112.808,1.32106,1.59187,0.73322,1.02515,1.04244,85.417,18.265,1220.7,1819,6833,3691,5905,10659
08/04/2010,05:00:00,77.794,0.91234,1.37697,0.82972,112.847,1.32094,1.59265,0.73454,1.02548,1.04205,85.457,18.26,1220.55,1821,6836,3697,5906,10662
